,timeperiod,gt_date,Material,SubLotItemId,ComponentName,P100MOD_Lower_Spec,P100MOD_Upper_Spec,P100MOD_Actual,P10MOD_Lower_Spec,P10MOD_Upper_Spec,P10MOD_Actual,P300MOD_Lower_Spec,P300MOD_Upper_Spec,P300MOD_Actual,PDISP30X_Lower_Spec,PDISP30X_Upper_Spec,PDISP30X_Actual,PEB_Lower_Spec,PEB_Upper_Spec,PEB_Actual,PHARD_Lower_Spec,PHARD_Upper_Spec,PHARD_Actual,PMDRMH_Lower_Spec,PMDRMH_Upper_Spec,PMDRMH_Actual,PMDRML_Lower_Spec,PMDRML_Upper_Spec,PMDRML_Actual,PMDRT10_Lower_Spec,PMDRT10_Upper_Spec,PMDRT10_Actual,PMDRT2_Lower_Spec,PMDRT2_Upper_Spec,PMDRT2_Actual,PMDRT50_Lower_Spec,PMDRT50_Upper_Spec,PMDRT50_Actual,PMDRT90_Lower_Spec,PMDRT90_Upper_Spec,PMDRT90_Actual,PMIV_Lower_Spec,PMIV_Upper_Spec,PMIV_Actual,PML4_Lower_Spec,PML4_Upper_Spec,PML4_Actual,PMV_Lower_Spec,PMV_Upper_Spec,PMV_Actual,PRBRESIL_Lower_Spec,PRBRESIL_Upper_Spec,PRBRESIL_Actual,PSPGR_Lower_Spec,PSPGR_Upper_Spec,PSPGR_Actual,PT35_Lower_Spec,PT35_Upper_Spec,PT35_Actual,PT5_Lower_Spec,PT5_Upper_Spec,PT5_Actual,PTENSTG_Lower_Spec,PTENSTG_Upper_Spec,PTENSTG_Actual,BanburySubLotBarcode,BanburyMaterialCode
4240,Not Applicable,07-04-2022,2156016WSTA1TL-MCB,4L42202246143542,Cap,,,,,,,,,,,,,,,,,,,12,16,14.36,12,4,2,1,4,0.59,1,3,0.69,1,3,0.94,1.4,1.8,1.42,1,3,66.1,,,,48,58,51.3,46.5,52.5,49.91,1.144,1.164,1.152,13.5,18.5,16.43,10.5,14.5,13.38,,,,4L42202246143542,35046FB
4241,Not Applicable,07-04-2022,2156016WSTA1TL-MCB,4L42202246143542,Cap,,,,,,,,,,,,,,,,,,,12,16,14.36,12,4,2,1,4,0.59,1,3,0.69,1,3,0.94,1.4,1.8,1.42,1,3,66.1,,,,48,58,51.3,46.5,52.5,49.91,1.144,1.164,1.152,13.5,18.5,16.43,10.5,14.5,13.38,,,,4L42202246143542,35046FB
4242,Not Applicable,07-04-2022,2156016WSTA1TL-MCB,4L42202246143542,Cap,,,,,,,,,,,,,,,,,,,12,16,14.36,12,4,2,1,4,0.59,1,3,0.69,1,3,0.94,1.4,1.8,1.42,1,3,66.1,,,,48,58,51.3,46.5,52.5,49.91,1.144,1.164,1.152,13.5,18.5,16.43,10.5,14.5,13.38,,,,4L42202246143542,35046FB
4243,Not Applicable,07-04-2022,2156016WSTA1TL-MCB,4L42202246143542,Cap,,,,,,,,,,,,,,,,,,,12,16,14.36,12,4,2,1,4,0.59,1,3,0.69,1,3,0.94,1.4,1.8,1.42,1,3,66.1,,,,48,58,51.3,46.5,52.5,49.91,1.144,1.164,1.152,13.5,18.5,16.43,10.5,14.5,13.38,,,,4L42202246143542,35046FB
4244,Not Applicable,07-04-2022,2156016WSTA1TL-MCB,4L42202246143542,Cap,,,,,,,,,,,,,,,,,,,12,16,14.36,12,4,2,1,4,0.59,1,3,0.69,1,3,0.94,1.4,1.8,1.42,1,3,66.1,,,,48,58,51.3,46.5,52.5,49.91,1.144,1.164,1.152,13.5,18.5,16.43,10.5,14.5,13.38,,,,4L42202246143542,35046FB
4245,Not Applicable,08-04-2022,2156016WSTA1TL-MCB,4L42202246143542,Cap,,,,,,,,,,,,,,,,,,,12,16,14.36,12,4,2,1,4,0.59,1,3,0.69,1,3,0.94,1.4,1.8,1.42,1,3,66.1,,,,48,58,51.3,46.5,52.5,49.91,1.144,1.164,1.152,13.5,18.5,16.43,10.5,14.5,13.38,,,,4L42202246143542,35046FB
4246,Not Applicable,08-04-2022,2156016WSTA1TL-MCB,4L42202246143542,Cap,,,,,,,,,,,,,,,,,,,12,16,14.36,12,4,2,1,4,0.59,1,3,0.69,1,3,0.94,1.4,1.8,1.42,1,3,66.1,,,,48,58,51.3,46.5,52.5,49.91,1.144,1.164,1.152,13.5,18.5,16.43,10.5,14.5,13.38,,,,4L42202246143542,35046FB
4247,Not Applicable,08-04-2022,2156016WSTA1TL-MCB,4L42202246143542,Cap,,,,,,,,,,,,,,,,,,,12,16,14.36,12,4,2,1,4,0.59,1,3,0.69,1,3,0.94,1.4,1.8,1.42,1,3,66.1,,,,48,58,51.3,46.5,52.5,49.91,1.144,1.164,1.152,13.5,18.5,16.43,10.5,14.5,13.38,,,,4L42202246143542,35046FB
4248,Not Applicable,08-04-2022,2156016WSTA1TL-MCB,4L42202246143542,Cap,,,,,,,,,,,,,,,,,,,12,16,14.36,12,4,2,1,4,0.59,1,3,0.69,1,3,0.94,1.4,1.8,1.42,1,3,66.1,,,,48,58,51.3,46.5,52.5,49.91,1.144,1.164,1.152,13.5,18.5,16.43,10.5,14.5,13.38,,,,4L42202246143542,35046FB
4249,Not Applicable,08-04-2022,2156016WSTA1TL-MCB,4L42202246143542,Cap,,,,,,,,,,,,,,,,,,,12,16,14.36,12,4,2,1,4,0.59,1,3,0.69,1,3,0.94,1.4,1.8,1.42,1,3,66.1,,,,48,58,51.3,46.5,52.5,49.91,1.144,1.164,1.152,13.5,18.5,16.43,10.5,14.5,13.38,,,,4L42202246143542,35046FB
4250,Not Applicable,09-04-2022,2156016WSTA1TL-MCB,4L42202246143542,Cap,,,,,,,,,,,,,,,,,,,12,16,14.36,12,4,2,1,4,0.59,1,3,0.69,1,3,0.94,1.4,1.8,1.42,1,3,66.1,,,,48,58,51.3,46.5,52.5,49.91,1.144,1.164,1.152,13.5,18.5,16.43,10.5,14.5,13.38,,,,4L42202246143542,35046FB
4251,Not Applicable,09-04-2022,2156016WSTA1TL-MCB,4L42202246143542,Cap,,,,,,,,,,,,,,,,,,,12,16,14.36,12,4,2,1,4,0.59,1,3,0.69,1,3,0.94,1.4,1.8,1.42,1,3,66.1,,,,48,58,51.3,46.5,52.5,49.91,1.144,1.164,1.152,13.5,18.5,16.43,10.5,14.5,13.38,,,,4L42202246143542,35046FB
4252,Not Applicable,09-04-2022,2156016WSTA1TL-MCB,4L42202246143542,Cap,,,,,,,,,,,,,,,,,,,12,16,14.36,12,4,2,1,4,0.59,1,3,0.69,1,3,0.94,1.4,1.8,1.42,1,3,66.1,,,,48,58,51.3,46.5,52.5,49.91,1.144,1.164,1.152,13.5,18.5,16.43,10.5,14.5,13.38,,,,4L42202246143542,35046FB
4253,Not Applicable,09-04-2022,2156016WSTA1TL-MCB,4L42202246143542,Cap,,,,,,,,,,,,,,,,,,,12,16,14.36,12,4,2,1,4,0.59,1,3,0.69,1,3,0.94,1.4,1.8,1.42,1,3,66.1,,,,48,58,51.3,46.5,52.5,49.91,1.144,1.164,1.152,13.5,18.5,16.43,10.5,14.5,13.38,,,,4L42202246143542,35046FB
4254,Not Applicable,09-04-2022,2156016WSTA1TL-MCB,4L42202246143542,Cap,,,,,,,,,,,,,,,,,,,12,16,14.36,12,4,2,1,4,0.59,1,3,0.69,1,3,0.94,1.4,1.8,1.42,1,3,66.1,,,,48,58,51.3,46.5,52.5,49.91,1.144,1.164,1.152,13.5,18.5,16.43,10.5,14.5,13.38,,,,4L42202246143542,35046FB
4255,Not Applicable,07-04-2022,2156016WSTA1TL-MCB,4L42202246142744,Cap,,,,,,,,,,,,,,,,,,,12,16,14.09,12,4,2.31,1,4,0.64,1,3,0.73,1,3,0.95,1.4,1.8,1.5,1,3,67.2,,,,48,58,51.7,46.5,52.5,49.28,1.144,1.164,1.152,13.5,18.5,16.6,10.5,14.5,13.47,,,,4L42202246142744,35046FB
4256,Not Applicable,07-04-2022,2156016WSTA1TL-MCB,4L42202246142744,Cap,,,,,,,,,,,,,,,,,,,12,16,14.09,12,4,2.31,1,4,0.64,1,3,0.73,1,3,0.95,1.4,1.8,1.5,1,3,67.2,,,,48,58,51.7,46.5,52.5,49.28,1.144,1.164,1.152,13.5,18.5,16.6,10.5,14.5,13.47,,,,4L42202246142744,35046FB
4257,Not Applicable,07-04-2022,2156016WSTA1TL-MCB,4L42202246142744,Cap,,,,,,,,,,,,,,,,,,,12,16,14.09,12,4,2.31,1,4,0.64,1,3,0.73,1,3,0.95,1.4,1.8,1.5,1,3,67.2,,,,48,58,51.7,46.5,52.5,49.28,1.144,1.164,1.152,13.5,18.5,16.6,10.5,14.5,13.47,,,,4L42202246142744,35046FB
4258,Not Applicable,07-04-2022,2156016WSTA1TL-MCB,4L42202246142744,Cap,,,,,,,,,,,,,,,,,,,12,16,14.09,12,4,2.31,1,4,0.64,1,3,0.73,1,3,0.95,1.4,1.8,1.5,1,3,67.2,,,,48,58,51.7,46.5,52.5,49.28,1.144,1.164,1.152,13.5,18.5,16.6,10.5,14.5,13.47,,,,4L42202246142744,35046FB
4259,Not Applicable,07-04-2022,2156016WSTA1TL-MCB,4L42202246142744,Cap,,,,,,,,,,,,,,,,,,,12,16,14.09,12,4,2.31,1,4,0.64,1,3,0.73,1,3,0.95,1.4,1.8,1.5,1,3,67.2,,,,48,58,51.7,46.5,52.5,49.28,1.144,1.164,1.152,13.5,18.5,16.6,10.5,14.5,13.47,,,,4L42202246142744,35046FB
4260,Not Applicable,07-04-2022,2156016WSTA1TL-MCB,4L42202246142744,Cap,,,,,,,,,,,,,,,,,,,12,16,14.09,12,4,2.31,1,4,0.64,1,3,0.73,1,3,0.95,1.4,1.8,1.5,1,3,67.2,,,,48,58,51.7,46.5,52.5,49.28,1.144,1.164,1.152,13.5,18.5,16.6,10.5,14.5,13.47,,,,4L42202246142744,35046FB
4261,Not Applicable,07-04-2022,2156016WSTA1TL-MCB,4L42202246142744,Cap,,,,,,,,,,,,,,,,,,,12,16,14.09,12,4,2.31,1,4,0.64,1,3,0.73,1,3,0.95,1.4,1.8,1.5,1,3,67.2,,,,48,58,51.7,46.5,52.5,49.28,1.144,1.164,1.152,13.5,18.5,16.6,10.5,14.5,13.47,,,,4L42202246142744,35046FB
4262,Not Applicable,08-04-2022,2156016WSTA1TL-MCB,4L42202246142744,Cap,,,,,,,,,,,,,,,,,,,12,16,14.09,12,4,2.31,1,4,0.64,1,3,0.73,1,3,0.95,1.4,1.8,1.5,1,3,67.2,,,,48,58,51.7,46.5,52.5,49.28,1.144,1.164,1.152,13.5,18.5,16.6,10.5,14.5,13.47,,,,4L42202246142744,35046FB
4263,Not Applicable,08-04-2022,2156016WSTA1TL-MCB,4L42202246142744,Cap,,,,,,,,,,,,,,,,,,,12,16,14.09,12,4,2.31,1,4,0.64,1,3,0.73,1,3,0.95,1.4,1.8,1.5,1,3,67.2,,,,48,58,51.7,46.5,52.5,49.28,1.144,1.164,1.152,13.5,18.5,16.6,10.5,14.5,13.47,,,,4L42202246142744,35046FB
4264,Not Applicable,08-04-2022,2156016WSTA1TL-MCB,4L42202246142744,Cap,,,,,,,,,,,,,,,,,,,12,16,14.09,12,4,2.31,1,4,0.64,1,3,0.73,1,3,0.95,1.4,1.8,1.5,1,3,67.2,,,,48,58,51.7,46.5,52.5,49.28,1.144,1.164,1.152,13.5,18.5,16.6,10.5,14.5,13.47,,,,4L42202246142744,35046FB
4265,Not Applicable,08-04-2022,2156016WSTA1TL-MCB,4L42202246142744,Cap,,,,,,,,,,,,,,,,,,,12,16,14.09,12,4,2.31,1,4,0.64,1,3,0.73,1,3,0.95,1.4,1.8,1.5,1,3,67.2,,,,48,58,51.7,46.5,52.5,49.28,1.144,1.164,1.152,13.5,18.5,16.6,10.5,14.5,13.47,,,,4L42202246142744,35046FB
4266,Not Applicable,08-04-2022,2156016WSTA1TL-MCB,4L42202246142744,Cap,,,,,,,,,,,,,,,,,,,12,16,14.09,12,4,2.31,1,4,0.64,1,3,0.73,1,3,0.95,1.4,1.8,1.5,1,3,67.2,,,,48,58,51.7,46.5,52.5,49.28,1.144,1.164,1.152,13.5,18.5,16.6,10.5,14.5,13.47,,,,4L42202246142744,35046FB
4267,Not Applicable,08-04-2022,2156016WSTA1TL-MCB,4L42202246142744,Cap,,,,,,,,,,,,,,,,,,,12,16,14.09,12,4,2.31,1,4,0.64,1,3,0.73,1,3,0.95,1.4,1.8,1.5,1,3,67.2,,,,48,58,51.7,46.5,52.5,49.28,1.144,1.164,1.152,13.5,18.5,16.6,10.5,14.5,13.47,,,,4L42202246142744,35046FB
4268,Not Applicable,08-04-2022,2156016WSTA1TL-MCB,4L42202246142744,Cap,,,,,,,,,,,,,,,,,,,12,16,14.09,12,4,2.31,1,4,0.64,1,3,0.73,1,3,0.95,1.4,1.8,1.5,1,3,67.2,,,,48,58,51.7,46.5,52.5,49.28,1.144,1.164,1.152,13.5,18.5,16.6,10.5,14.5,13.47,,,,4L42202246142744,35046FB
4269,Not Applicable,07-04-2022,2156016WSTA1TL-MCB,4L42202246142634,Cap,,,,,,,,,,,,,,,,,,,12,16,14.04,12,4,2.25,1,4,0.67,1,3,0.76,1,3,0.98,1.4,1.8,1.56,,,,,,,,,,46.5,52.5,49.73,1.144,1.164,1.15,,,,,,,,,,4L42202246142634,35046FB
4270,Not Applicable,07-04-2022,2156016WSTA1TL-MCB,4L42202246142634,Cap,,,,,,,,,,,,,,,,,,,12,16,14.04,12,4,2.25,1,4,0.67,1,3,0.76,1,3,0.98,1.4,1.8,1.56,,,,,,,,,,46.5,52.5,49.73,1.144,1.164,1.15,,,,,,,,,,4L42202246142634,35046FB
4271,Not Applicable,07-04-2022,2156016WSTA1TL-MCB,4L42202246142634,Cap,,,,,,,,,,,,,,,,,,,12,16,14.04,12,4,2.25,1,4,0.67,1,3,0.76,1,3,0.98,1.4,1.8,1.56,,,,,,,,,,46.5,52.5,49.73,1.144,1.164,1.15,,,,,,,,,,4L42202246142634,35046FB
4272,Not Applicable,07-04-2022,2156016WSTA1TL-MCB,4L42202246142634,Cap,,,,,,,,,,,,,,,,,,,12,16,14.04,12,4,2.25,1,4,0.67,1,3,0.76,1,3,0.98,1.4,1.8,1.56,,,,,,,,,,46.5,52.5,49.73,1.144,1.164,1.15,,,,,,,,,,4L42202246142634,35046FB
4273,Not Applicable,07-04-2022,2156016WSTA1TL-MCB,4L42202246142634,Cap,,,,,,,,,,,,,,,,,,,12,16,14.04,12,4,2.25,1,4,0.67,1,3,0.76,1,3,0.98,1.4,1.8,1.56,,,,,,,,,,46.5,52.5,49.73,1.144,1.164,1.15,,,,,,,,,,4L42202246142634,35046FB
4274,Not Applicable,08-04-2022,2156016WSTA1TL-MCB,4L42202246142634,Cap,,,,,,,,,,,,,,,,,,,12,16,14.04,12,4,2.25,1,4,0.67,1,3,0.76,1,3,0.98,1.4,1.8,1.56,,,,,,,,,,46.5,52.5,49.73,1.144,1.164,1.15,,,,,,,,,,4L42202246142634,35046FB
4275,Not Applicable,08-04-2022,2156016WSTA1TL-MCB,4L42202246142634,Cap,,,,,,,,,,,,,,,,,,,12,16,14.04,12,4,2.25,1,4,0.67,1,3,0.76,1,3,0.98,1.4,1.8,1.56,,,,,,,,,,46.5,52.5,49.73,1.144,1.164,1.15,,,,,,,,,,4L42202246142634,35046FB
4276,Not Applicable,08-04-2022,2156016WSTA1TL-MCB,4L42202246142634,Cap,,,,,,,,,,,,,,,,,,,12,16,14.04,12,4,2.25,1,4,0.67,1,3,0.76,1,3,0.98,1.4,1.8,1.56,,,,,,,,,,46.5,52.5,49.73,1.144,1.164,1.15,,,,,,,,,,4L42202246142634,35046FB
4277,Not Applicable,08-04-2022,2156016WSTA1TL-MCB,4L42202246142634,Cap,,,,,,,,,,,,,,,,,,,12,16,14.04,12,4,2.25,1,4,0.67,1,3,0.76,1,3,0.98,1.4,1.8,1.56,,,,,,,,,,46.5,52.5,49.73,1.144,1.164,1.15,,,,,,,,,,4L42202246142634,35046FB
4278,Not Applicable,08-04-2022,2156016WSTA1TL-MCB,4L42202246142634,Cap,,,,,,,,,,,,,,,,,,,12,16,14.04,12,4,2.25,1,4,0.67,1,3,0.76,1,3,0.98,1.4,1.8,1.56,,,,,,,,,,46.5,52.5,49.73,1.144,1.164,1.15,,,,,,,,,,4L42202246142634,35046FB
4279,Not Applicable,07-04-2022,2156016WSTA1TL-MCB,4L4220224614749,Cap,,,,,,,,,,,,,,,,,,,12,16,14.05,12,4,2.29,1,4,0.68,1,3,0.76,1,3,0.98,1.4,1.8,1.54,,,,,,,,,,46.5,52.5,49.19,1.144,1.164,1.148,,,,,,,,,,4L4220224614749,35046FB
4280,Not Applicable,07-04-2022,2156016WSTA1TL-MCB,4L4220224614749,Cap,,,,,,,,,,,,,,,,,,,12,16,14.05,12,4,2.29,1,4,0.68,1,3,0.76,1,3,0.98,1.4,1.8,1.54,,,,,,,,,,46.5,52.5,49.19,1.144,1.164,1.148,,,,,,,,,,4L4220224614749,35046FB
4281,Not Applicable,07-04-2022,2156016WSTA1TL-MCB,4L4220224614749,Cap,,,,,,,,,,,,,,,,,,,12,16,14.05,12,4,2.29,1,4,0.68,1,3,0.76,1,3,0.98,1.4,1.8,1.54,,,,,,,,,,46.5,52.5,49.19,1.144,1.164,1.148,,,,,,,,,,4L4220224614749,35046FB
4282,Not Applicable,07-04-2022,2156016WSTA1TL-MCB,4L4220224614749,Cap,,,,,,,,,,,,,,,,,,,12,16,14.05,12,4,2.29,1,4,0.68,1,3,0.76,1,3,0.98,1.4,1.8,1.54,,,,,,,,,,46.5,52.5,49.19,1.144,1.164,1.148,,,,,,,,,,4L4220224614749,35046FB
4283,Not Applicable,07-04-2022,2156016WSTA1TL-MCB,4L4220224614749,Cap,,,,,,,,,,,,,,,,,,,12,16,14.05,12,4,2.29,1,4,0.68,1,3,0.76,1,3,0.98,1.4,1.8,1.54,,,,,,,,,,46.5,52.5,49.19,1.144,1.164,1.148,,,,,,,,,,4L4220224614749,35046FB
4284,Not Applicable,08-04-2022,2156016WSTA1TL-MCB,4L4220224614749,Cap,,,,,,,,,,,,,,,,,,,12,16,14.05,12,4,2.29,1,4,0.68,1,3,0.76,1,3,0.98,1.4,1.8,1.54,,,,,,,,,,46.5,52.5,49.19,1.144,1.164,1.148,,,,,,,,,,4L4220224614749,35046FB
4285,Not Applicable,08-04-2022,2156016WSTA1TL-MCB,4L4220224614749,Cap,,,,,,,,,,,,,,,,,,,12,16,14.05,12,4,2.29,1,4,0.68,1,3,0.76,1,3,0.98,1.4,1.8,1.54,,,,,,,,,,46.5,52.5,49.19,1.144,1.164,1.148,,,,,,,,,,4L4220224614749,35046FB
4286,Not Applicable,08-04-2022,2156016WSTA1TL-MCB,4L4220224614749,Cap,,,,,,,,,,,,,,,,,,,12,16,14.05,12,4,2.29,1,4,0.68,1,3,0.76,1,3,0.98,1.4,1.8,1.54,,,,,,,,,,46.5,52.5,49.19,1.144,1.164,1.148,,,,,,,,,,4L4220224614749,35046FB
4287,Not Applicable,08-04-2022,2156016WSTA1TL-MCB,4L4220224614749,Cap,,,,,,,,,,,,,,,,,,,12,16,14.05,12,4,2.29,1,4,0.68,1,3,0.76,1,3,0.98,1.4,1.8,1.54,,,,,,,,,,46.5,52.5,49.19,1.144,1.164,1.148,,,,,,,,,,4L4220224614749,35046FB
4288,Not Applicable,08-04-2022,2156016WSTA1TL-MCB,4L4220224614749,Cap,,,,,,,,,,,,,,,,,,,12,16,14.05,12,4,2.29,1,4,0.68,1,3,0.76,1,3,0.98,1.4,1.8,1.54,,,,,,,,,,46.5,52.5,49.19,1.144,1.164,1.148,,,,,,,,,,4L4220224614749,35046FB
4301,Not Applicable,07-04-2022,2156016WSTA1-VMSRC,4L4220224444310,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.05,8.5,,,,,,,,,,,,1.2,1.44,1.38,,,,,,,,,,,,,1.087,1.107,1.098,,,,,,,,,,4L4220224444310,A2236FB
4302,Not Applicable,07-04-2022,2156016WSTA1-VMSRC,4L4220224444310,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.05,8.5,,,,,,,,,,,,1.2,1.44,1.38,,,,,,,,,,,,,1.087,1.107,1.098,,,,,,,,,,4L4220224444310,A2236FB
4303,Not Applicable,07-04-2022,2156016WSTA1-VMSRC,4L4220224444310,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.05,8.5,,,,,,,,,,,,1.2,1.44,1.38,,,,,,,,,,,,,1.087,1.107,1.098,,,,,,,,,,4L4220224444310,A2236FB
4304,Not Applicable,07-04-2022,2156016WSTA1-VMSRC,4L4220224444310,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.05,8.5,,,,,,,,,,,,1.2,1.44,1.38,,,,,,,,,,,,,1.087,1.107,1.098,,,,,,,,,,4L4220224444310,A2236FB
4305,Not Applicable,08-04-2022,2156016WSTA1-VMSRC,4L4220224444310,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.05,8.5,,,,,,,,,,,,1.2,1.44,1.38,,,,,,,,,,,,,1.087,1.107,1.098,,,,,,,,,,4L4220224444310,A2236FB
4306,Not Applicable,08-04-2022,2156016WSTA1-VMSRC,4L4220224444310,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.05,8.5,,,,,,,,,,,,1.2,1.44,1.38,,,,,,,,,,,,,1.087,1.107,1.098,,,,,,,,,,4L4220224444310,A2236FB
4307,Not Applicable,08-04-2022,2156016WSTA1-VMSRC,4L4220224444310,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.05,8.5,,,,,,,,,,,,1.2,1.44,1.38,,,,,,,,,,,,,1.087,1.107,1.098,,,,,,,,,,4L4220224444310,A2236FB
4308,Not Applicable,08-04-2022,2156016WSTA1-VMSRC,4L4220224444310,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.05,8.5,,,,,,,,,,,,1.2,1.44,1.38,,,,,,,,,,,,,1.087,1.107,1.098,,,,,,,,,,4L4220224444310,A2236FB
4309,Not Applicable,07-04-2022,2156016WSTTL-VL,4L422022459144,IL,,,,,,,,,,,,,,,,,,,4.8,7.2,7.12,4.8,3,1.61,1,3,0.5,1,3,0.96,1,3,1.19,1.9,2.7,2.3,,,,,,,,,,,,,,,,,,,,,,,,,4L422022459144,21527FB
4310,Not Applicable,07-04-2022,2156016WSTTL-VL,4L422022459144,IL,,,,,,,,,,,,,,,,,,,4.8,7.2,7.12,4.8,3,1.61,1,3,0.5,1,3,0.96,1,3,1.19,1.9,2.7,2.3,,,,,,,,,,,,,,,,,,,,,,,,,4L422022459144,21527FB
4311,Not Applicable,07-04-2022,2156016WSTTL-VL,4L422022459144,IL,,,,,,,,,,,,,,,,,,,4.8,7.2,7.12,4.8,3,1.61,1,3,0.5,1,3,0.96,1,3,1.19,1.9,2.7,2.3,,,,,,,,,,,,,,,,,,,,,,,,,4L422022459144,21527FB
4312,Not Applicable,07-04-2022,2156016WSTTL-VL,4L422022459144,IL,,,,,,,,,,,,,,,,,,,4.8,7.2,7.12,4.8,3,1.61,1,3,0.5,1,3,0.96,1,3,1.19,1.9,2.7,2.3,,,,,,,,,,,,,,,,,,,,,,,,,4L422022459144,21527FB
4313,Not Applicable,07-04-2022,2156016WSTTL-VL,4L422022459144,IL,,,,,,,,,,,,,,,,,,,4.8,7.2,7.12,4.8,3,1.61,1,3,0.5,1,3,0.96,1,3,1.19,1.9,2.7,2.3,,,,,,,,,,,,,,,,,,,,,,,,,4L422022459144,21527FB
4314,Not Applicable,07-04-2022,2156016WSTTL-VL,4L422022459144,IL,,,,,,,,,,,,,,,,,,,4.8,7.2,7.12,4.8,3,1.61,1,3,0.5,1,3,0.96,1,3,1.19,1.9,2.7,2.3,,,,,,,,,,,,,,,,,,,,,,,,,4L422022459144,21527FB
4315,Not Applicable,07-04-2022,2156016WSTTL-VL,4L422022459849,IL,,,,,,,,,,,,,,,,,,,4.8,7.2,7.1,4.8,3,1.5,1,3,0.5,1,3,0.94,1,3,1.18,1.9,2.7,2.32,,,,,,,,,,,,,,,,,,,,,,,,,4L422022459849,21527FB
4316,Not Applicable,07-04-2022,2156016WSTTL-VL,4L422022459849,IL,,,,,,,,,,,,,,,,,,,4.8,7.2,7.1,4.8,3,1.5,1,3,0.5,1,3,0.94,1,3,1.18,1.9,2.7,2.32,,,,,,,,,,,,,,,,,,,,,,,,,4L422022459849,21527FB
4317,Not Applicable,07-04-2022,2156016WSTTL-VL,4L422022459849,IL,,,,,,,,,,,,,,,,,,,4.8,7.2,7.1,4.8,3,1.5,1,3,0.5,1,3,0.94,1,3,1.18,1.9,2.7,2.32,,,,,,,,,,,,,,,,,,,,,,,,,4L422022459849,21527FB
4318,Not Applicable,07-04-2022,2156016WSTTL-VL,4L422022459849,IL,,,,,,,,,,,,,,,,,,,4.8,7.2,7.1,4.8,3,1.5,1,3,0.5,1,3,0.94,1,3,1.18,1.9,2.7,2.32,,,,,,,,,,,,,,,,,,,,,,,,,4L422022459849,21527FB
4319,Not Applicable,07-04-2022,2156016WSTTL-VL,4L422022459849,IL,,,,,,,,,,,,,,,,,,,4.8,7.2,7.1,4.8,3,1.5,1,3,0.5,1,3,0.94,1,3,1.18,1.9,2.7,2.32,,,,,,,,,,,,,,,,,,,,,,,,,4L422022459849,21527FB
4320,Not Applicable,07-04-2022,2156016WSTTL-VL,4L422022459849,IL,,,,,,,,,,,,,,,,,,,4.8,7.2,7.1,4.8,3,1.5,1,3,0.5,1,3,0.94,1,3,1.18,1.9,2.7,2.32,,,,,,,,,,,,,,,,,,,,,,,,,4L422022459849,21527FB
4321,Not Applicable,07-04-2022,2156016WSTTL-VL,4L4220224642831,IL,,,,,,,,,,,,,,,,,,,7.5,10.5,9.09,7.5,3,1.91,1,3,0.41,1,3,0.69,1,3,0.99,1.36,1.72,1.64,,,,,,,,,,,,,,,,,,,,,,,,,4L4220224642831,44359FB
4322,Not Applicable,07-04-2022,2156016WSTTL-VL,4L4220224642831,IL,,,,,,,,,,,,,,,,,,,7.5,10.5,9.09,7.5,3,1.91,1,3,0.41,1,3,0.69,1,3,0.99,1.36,1.72,1.64,,,,,,,,,,,,,,,,,,,,,,,,,4L4220224642831,44359FB
4323,Not Applicable,07-04-2022,2156016WSTTL-VL,4L4220224642831,IL,,,,,,,,,,,,,,,,,,,7.5,10.5,9.09,7.5,3,1.91,1,3,0.41,1,3,0.69,1,3,0.99,1.36,1.72,1.64,,,,,,,,,,,,,,,,,,,,,,,,,4L4220224642831,44359FB
4324,Not Applicable,08-04-2022,2156016WSTTL-VL,4L4220224642831,IL,,,,,,,,,,,,,,,,,,,7.5,10.5,9.09,7.5,3,1.91,1,3,0.41,1,3,0.69,1,3,0.99,1.36,1.72,1.64,,,,,,,,,,,,,,,,,,,,,,,,,4L4220224642831,44359FB
4325,Not Applicable,08-04-2022,2156016WSTTL-VL,4L4220224642831,IL,,,,,,,,,,,,,,,,,,,7.5,10.5,9.09,7.5,3,1.91,1,3,0.41,1,3,0.69,1,3,0.99,1.36,1.72,1.64,,,,,,,,,,,,,,,,,,,,,,,,,4L4220224642831,44359FB
4326,Not Applicable,08-04-2022,2156016WSTTL-VL,4L4220224642831,IL,,,,,,,,,,,,,,,,,,,7.5,10.5,9.09,7.5,3,1.91,1,3,0.41,1,3,0.69,1,3,0.99,1.36,1.72,1.64,,,,,,,,,,,,,,,,,,,,,,,,,4L4220224642831,44359FB
4327,Not Applicable,09-04-2022,2156016WSTTL-VL,4L4220224642831,IL,,,,,,,,,,,,,,,,,,,7.5,10.5,9.09,7.5,3,1.91,1,3,0.41,1,3,0.69,1,3,0.99,1.36,1.72,1.64,,,,,,,,,,,,,,,,,,,,,,,,,4L4220224642831,44359FB
